id,commit_id,file_id,author_name,commit_day,commit_hour,cumulative_change_count,cumulative_bug_count,change_log_length,changed_LOC,sloc,bug_introducing,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineCode,CountDeclClass,CountDeclFunction,CountDeclInstanceMethod,CountDeclMethod,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceVariable,CountDeclMethodPrivate,MaxNesting,AvgLineBlank,AvgLineComment,CountDeclMethodDefault,CountDeclMethodProtected,Delta_AvgCyclomatic,Delta_AvgCyclomaticModified,Delta_AvgCyclomaticStrict,Delta_AvgEssential,Delta_AvgLine,Delta_AvgLineCode,Delta_CountDeclClass,Delta_CountDeclFunction,Delta_CountDeclInstanceMethod,Delta_CountDeclMethod,Delta_CountDeclMethodPublic,Delta_CountLine,Delta_CountLineBlank,Delta_CountLineCode,Delta_CountLineCodeDecl,Delta_CountLineCodeExe,Delta_CountLineComment,Delta_CountSemicolon,Delta_CountStmt,Delta_CountStmtDecl,Delta_CountStmtExe,Delta_MaxCyclomatic,Delta_MaxCyclomaticModified,Delta_MaxCyclomaticStrict,Delta_RatioCommentToCode,Delta_SumCyclomatic,Delta_SumCyclomaticModified,Delta_SumCyclomaticStrict,Delta_SumEssential,Delta_CountDeclClassMethod,Delta_CountDeclClassVariable,Delta_CountDeclInstanceVariable,Delta_CountDeclMethodPrivate,Delta_MaxNesting,Delta_AvgLineBlank,Delta_AvgLineComment,Delta_CountDeclMethodDefault,Delta_CountDeclMethodProtected
197,524,179,Bhupesh Bansal, Tuesday,15,12,4,74,2,109,0,3,3,3,2,19,17,1,3,3,3,2,109,14,72,30,39,23,43,54,26,28,7,7,7,0.32,10,10,10,6,0,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000715256,0,0,0,0,0,0,0,0,0,0,0,0,0
198,524,188,Bhupesh Bansal, Tuesday,15,34,10,74,11,396,0,3,3,3,1,21,18,1,13,13,13,8,396,46,304,116,186,46,158,207,105,102,11,11,11,0.15,43,43,43,13,0,1,8,3,5,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,5,2,3,0,3,0,0,0,0,0,0,0,0,0.00000000596046,0,0,0,0,0,0,0,0,0,0,0,0,0
199,524,268,Bhupesh Bansal, Tuesday,15,5,1,74,1,50,0,1,1,1,1,1,1,1,5,5,5,5,50,10,19,18,10,21,17,18,18,0,1,1,1,1.11,5,5,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,525,179,Bhupesh Bansal, Tuesday,17,13,4,52,12,119,0,3,3,3,1,16,15,1,4,4,4,2,119,15,81,31,44,23,45,59,27,32,6,6,6,0.28,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,-1,-3,-2,0,1,1,1,0,10,1,9,1,5,0,2,5,1,4,-1,-1,-1,-0.04,2,2,2,1,0,0,0,1,0,-1,0,0,0
201,525,209,Bhupesh Bansal, Tuesday,17,14,1,52,1,394,0,2,2,2,1,11,10,2,25,24,25,18,394,46,320,115,192,28,175,235,108,127,7,7,7,0.09,56,56,58,25,1,2,8,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,523,686,Bhupesh Bansal, Tuesday,17,9,3,47,10,232,0,2,2,2,1,10,9,3,14,13,14,12,232,26,171,75,99,35,96,128,70,58,5,5,5,0.2,30,30,30,18,1,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000298023,0,0,0,0,0,0,0,0,0,0,0,0,0
203,523,711,Bhupesh Bansal, Tuesday,17,12,3,47,6,520,0,4,3,4,1,27,22,1,14,14,14,3,520,67,350,126,228,104,197,250,105,145,15,11,16,0.3,58,50,60,16,0,0,7,11,4,3,2,0,0,3,2,3,0,21,16,0,0,0,0,0,278,42,220,58,171,17,130,166,61,105,5,6,6,-0.37,32,29,34,0,0,0,4,9,2,3,2,0,-9
204,523,179,Bhupesh Bansal, Tuesday,17,14,4,47,6,109,0,3,3,3,2,19,17,1,3,3,3,2,109,14,72,30,39,23,43,54,26,28,7,7,7,0.32,10,10,10,6,0,1,5,1,4,1,0,0,0,0,0,0,1,3,2,0,-1,-1,-1,0,-10,-1,-9,-1,-5,0,-2,-5,-1,-4,1,1,1,0.04,-2,-2,-2,-1,0,0,0,-1,0,1,0,0,0
205,523,188,Bhupesh Bansal, Tuesday,17,35,10,47,6,391,0,3,3,3,1,20,17,1,13,13,13,8,391,44,301,116,183,46,158,207,105,102,11,11,11,0.15,43,43,43,13,0,1,8,3,5,1,1,0,2,0,0,0,0,-1,-1,0,0,0,0,0,-5,-2,-3,0,-3,0,0,0,0,0,0,0,0,0.00000000596046,0,0,0,0,0,0,0,0,0,0,0,0,0
206,523,954,Bhupesh Bansal, Tuesday,17,1,0,47,75,75,0,2,2,3,1,13,11,1,3,3,3,3,75,8,49,22,27,18,29,38,21,17,6,6,7,0.37,8,8,9,3,0,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,523,687,Bhupesh Bansal, Tuesday,17,3,0,47,72,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,526,686,Bhupesh Bansal, Tuesday,17,10,3,47,10,232,0,2,2,2,1,10,9,3,14,13,14,12,232,26,171,75,99,35,96,128,70,58,5,5,5,0.2,30,30,30,18,1,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000298023,0,0,0,0,0,0,0,0,0,0,0,0,0
209,526,711,Bhupesh Bansal, Tuesday,17,13,3,47,6,520,0,4,3,4,1,27,22,1,14,14,14,3,520,67,350,126,228,104,197,250,105,145,15,11,16,0.3,58,50,60,16,0,0,7,11,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000119209,0,0,0,0,0,0,0,0,0,0,0,0,0
210,526,179,Bhupesh Bansal, Tuesday,17,15,4,47,6,119,0,3,3,3,1,16,15,1,4,4,4,2,119,15,81,31,44,23,45,59,27,32,6,6,6,0.28,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,-1,-3,-2,0,1,1,1,0,10,1,9,1,5,0,2,5,1,4,-1,-1,-1,-0.04,2,2,2,1,0,0,0,1,0,-1,0,0,0
211,526,188,Bhupesh Bansal, Tuesday,17,36,10,47,6,396,0,3,3,3,1,21,18,1,13,13,13,8,396,46,304,116,186,46,158,207,105,102,11,11,11,0.15,43,43,43,13,0,1,8,3,5,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,5,2,3,0,3,0,0,0,0,0,0,0,0,0.00000000596046,0,0,0,0,0,0,0,0,0,0,0,0,0
212,526,955,Bhupesh Bansal, Tuesday,17,1,0,47,75,75,1,2,2,3,1,13,11,1,3,3,3,3,75,8,49,22,27,18,29,38,21,17,6,6,7,0.37,8,8,9,3,0,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,526,687,Bhupesh Bansal, Tuesday,17,4,0,47,72,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,527,961,Bhupesh Bansal, Tuesday,17,1,0,45,2,117,0,3,3,3,1,16,15,1,4,4,4,2,117,15,79,31,43,23,45,58,27,31,6,6,6,0.29,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,528,179,Bhupesh Bansal, Tuesday,17,16,4,45,2,117,0,3,3,3,1,16,15,1,4,4,4,2,117,15,79,31,43,23,45,58,27,31,6,6,6,0.29,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,-1,0,0,-1,0,-1,0,0,0,0.00999999,0,0,0,0,0,0,0,0,0,0,0,0,0
216,673,1164,Alex Feinberg, Tuesday,18,4,1,108,201,465,1,3,3,3,1,35,30,2,11,11,11,10,465,58,340,135,244,67,167,203,106,97,8,8,8,0.2,36,36,36,16,0,1,6,1,4,4,0,0,0,1,1,1,0,17,15,1,2,2,2,2,185,26,160,51,126,-2,73,90,38,52,4,4,4,-0.18,17,17,17,7,0,0,3,0,2,2,0,0,0
217,673,1166,Alex Feinberg, Tuesday,18,6,1,108,18,377,1,3,3,3,1,21,19,1,14,14,14,11,377,51,306,135,184,20,158,207,107,100,8,8,9,0.07,53,48,55,16,0,0,8,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,2,0,2,0,0,0,0.000000000298023,1,1,1,-6,0,0,0,0,0,0,0,0,0
218,674,1164,Alex Feinberg, Wednesday,15,5,1,95,36,475,0,3,3,3,1,33,29,2,12,12,12,10,475,60,348,137,249,67,169,207,107,100,8,8,8,0.19,38,38,38,17,0,1,6,2,4,4,0,0,0,0,0,0,0,-2,-1,0,1,1,1,0,10,2,8,2,5,0,2,4,1,3,0,0,0,-0.01,2,2,2,1,0,0,0,1,0,0,0,0,0
219,674,1166,Alex Feinberg, Wednesday,15,7,1,95,22,377,0,3,3,4,1,21,19,1,14,14,14,11,377,52,305,133,185,20,156,206,105,101,9,9,10,0.07,54,49,56,16,0,0,8,2,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-2,1,0,-2,-1,-2,1,1,1,1,0.000000000298023,1,1,1,0,0,0,0,0,0,0,0,0,0
220,529,968,Bhupesh Bansal, Wednesday,16,1,0,32,1,118,0,3,3,3,1,16,15,1,4,4,4,2,118,15,80,31,44,23,46,59,27,32,6,6,6,0.29,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,530,179,Bhupesh Bansal, Wednesday,16,17,4,32,1,118,0,3,3,3,1,16,15,1,4,4,4,2,118,15,80,31,44,23,46,59,27,32,6,6,6,0.29,12,12,12,7,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,-0.00000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0
222,675,1164,Alex Feinberg, Wednesday,19,6,1,25,106,461,0,3,3,3,1,32,28,2,12,12,12,11,461,56,338,138,236,67,168,208,106,102,9,9,9,0.2,40,40,40,17,0,1,6,1,4,4,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,-14,-4,-10,1,-13,0,-1,1,-1,2,1,1,1,0.01,2,2,2,0,0,0,0,-1,0,0,0,0,0
223,675,1166,Alex Feinberg, Wednesday,19,8,1,25,46,387,1,3,3,4,1,22,19,1,14,14,14,11,387,52,313,134,191,22,159,210,106,104,9,9,10,0.07,54,49,56,16,0,0,8,2,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,8,1,6,2,3,4,1,3,0,0,0,0.000000000298023,0,0,0,0,0,0,0,0,1,0,0,0,0
224,676,1164,Alex Feinberg, Wednesday,21,7,1,111,76,443,0,2,2,2,1,29,26,2,12,12,12,11,443,49,327,134,232,67,161,195,102,93,5,5,5,0.2,34,34,34,15,0,1,5,1,3,2,0,0,0,-1,-1,-1,0,-3,-2,0,0,0,0,0,-18,-7,-11,-4,-4,0,-7,-13,-4,-9,-4,-4,-4,0.00000000298023,-6,-6,-6,-2,0,0,-1,0,-1,-2,0,0,0
225,676,1166,Alex Feinberg, Wednesday,21,9,1,111,36,397,1,3,3,3,1,22,20,1,14,14,14,11,397,49,328,140,202,20,165,215,110,105,8,8,9,0.06,53,48,55,16,0,0,8,2,4,2,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,10,-3,15,6,11,-2,6,5,4,1,-1,-1,-1,-0.01,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0
226,677,1164,Aleksandr Feinberg, Wednesday,23,8,2,106,82,409,1,2,2,2,1,28,25,2,11,11,11,10,409,44,298,123,214,67,153,183,98,85,5,5,5,0.22,30,30,30,13,0,1,5,1,3,2,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-34,-5,-29,-11,-18,0,-8,-12,-4,-8,0,0,0,0.02,-4,-4,-4,-2,0,0,0,0,0,0,0,0,0
227,677,1165,Aleksandr Feinberg, Wednesday,23,5,1,106,425,5773,1,1,1,1,1,5,5,34,810,580,812,720,5773,500,5174,1725,2655,99,1943,3181,1130,2051,18,14,18,0.02,1241,1202,1275,942,232,82,105,62,3,0,0,0,30,0,0,0,0,0,0,0,-20,-20,-20,-20,-129,-4,-121,-28,-63,-4,-46,-88,-30,-58,0,0,0,-0.000000000447035,-38,-36,-36,-24,0,-2,-2,0,0,0,0,0,0
228,677,1166,Aleksandr Feinberg, Wednesday,23,10,2,106,103,364,1,3,3,4,1,21,20,1,13,13,13,10,364,44,300,132,184,20,158,204,107,97,8,8,9,0.07,50,45,52,15,0,0,8,2,4,1,0,0,1,0,0,1,0,-1,0,0,-1,-1,-1,-1,-33,-5,-28,-8,-18,0,-7,-11,-3,-8,0,0,0,0.01,-3,-3,-3,-1,0,0,0,0,0,-1,0,0,0
229,678,1164,Aleksandr Feinberg, Thursday,1,9,2,190,18,411,0,2,2,2,1,28,25,2,11,11,11,10,411,45,297,124,212,69,152,182,98,84,5,5,5,0.23,30,30,30,13,0,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,1,-2,2,-1,-1,0,-1,0,0,0,0.01,0,0,0,0,0,0,-1,0,0,1,0,0,0
230,678,1166,Aleksandr Feinberg, Thursday,1,11,2,190,19,357,1,4,3,4,1,23,21,1,12,12,12,10,357,43,294,131,180,20,155,199,106,93,8,8,9,0.07,48,43,50,14,0,0,8,1,4,2,0,0,1,1,0,0,0,2,1,0,-1,-1,-1,0,-7,-1,-6,-1,-4,0,-3,-5,-1,-4,0,0,0,0.000000000298023,-2,-2,-2,-1,0,0,0,-1,0,1,0,0,0
231,679,1164,Alex Feinberg, Thursday,2,10,2,80,50,377,0,2,2,2,1,28,27,2,10,10,10,9,377,24,286,118,208,67,144,173,93,80,5,5,5,0.23,29,29,29,12,0,1,3,1,3,1,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-34,-21,-11,-6,-4,-2,-8,-9,-5,-4,0,0,0,0.00000000417233,-1,-1,-1,-1,0,0,-1,0,0,-2,0,0,0
232,679,1166,Alex Feinberg, Thursday,2,12,2,80,67,314,1,4,3,4,1,20,20,1,12,11,12,9,314,20,279,120,176,15,148,192,100,92,8,8,9,0.05,48,43,50,14,1,1,6,2,4,0,0,0,1,0,0,0,0,-3,-1,0,0,-1,0,-1,-43,-23,-15,-11,-4,-5,-7,-7,-6,-1,0,0,0,-0.02,0,0,0,0,1,1,-2,1,0,-2,0,0,0
233,665,130,Bhupesh Bansal, Thursday,14,9,1,33,30,157,1,1,1,1,1,5,5,1,16,16,16,16,157,28,107,51,39,24,47,69,36,33,3,3,3,0.22,21,21,21,18,0,2,7,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,43,8,34,19,11,1,12,17,8,9,0,0,0,-0.1,5,5,5,4,0,1,2,0,0,0,0,0,0
234,665,160,Bhupesh Bansal, Thursday,14,30,10,33,31,841,0,1,1,1,1,4,3,1,127,125,127,125,841,174,592,218,254,75,292,436,216,220,9,9,10,0.13,143,143,145,127,2,4,61,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-25,-3,-4,0,-4,-18,-1,-2,0,-2,0,0,0,-0.03,-1,-1,-2,0,0,0,0,0,0,0,0,0,0
235,665,161,Bhupesh Bansal, Thursday,14,26,5,33,10,235,0,2,2,2,1,11,10,2,13,12,13,10,235,30,172,58,108,33,87,120,57,63,6,6,6,0.19,29,29,29,15,1,2,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,-1,2,0,-2,-1,-2,1,1,1,1,-0.00000000238419,1,1,1,0,0,0,0,0,0,0,0,0,0
236,665,288,Bhupesh Bansal, Thursday,14,9,3,33,9,153,0,2,2,2,1,13,12,1,6,6,6,5,153,18,113,65,69,22,80,98,66,32,6,6,6,0.19,16,16,16,9,0,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,685,1164,Alex Feinberg, Thursday,14,11,2,131,7,380,0,2,2,2,1,28,27,2,10,10,10,9,380,24,289,121,208,67,147,176,96,80,5,5,5,0.23,29,29,29,12,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,3,0,0,0,0,0.00000000417233,0,0,0,0,0,0,0,0,0,0,0,0,0
238,685,640,Alex Feinberg, Thursday,14,6,3,131,4,121,0,1,1,1,1,5,5,1,11,0,11,11,121,16,78,37,36,27,43,61,39,22,2,2,2,0.35,14,14,14,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,685,650,Alex Feinberg, Thursday,14,8,1,131,2,59,0,3,1,3,1,15,15,1,2,2,2,2,59,5,47,19,24,7,23,27,17,10,6,2,6,0.15,7,3,7,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000596046,0,0,0,0,0,0,0,0,0,0,0,0,0
240,685,1166,Alex Feinberg, Thursday,14,13,2,131,7,313,0,4,3,4,1,20,20,1,12,11,12,9,313,19,279,120,176,15,148,192,100,92,8,8,9,0.05,48,43,50,14,1,1,6,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.000000000745058,0,0,0,0,0,0,0,0,0,0,0,0,0
241,686,1164,Alex Feinberg, Thursday,15,12,2,50,56,416,0,2,2,2,1,31,28,2,10,10,10,9,416,36,298,127,211,82,147,176,96,80,5,5,5,0.28,29,29,29,12,0,1,3,1,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,36,12,9,6,3,15,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0
242,686,1166,Alex Feinberg, Thursday,15,14,2,50,119,380,1,4,3,4,1,24,21,1,12,11,12,9,380,53,297,131,182,30,147,191,100,91,8,8,9,0.1,48,43,50,14,1,1,6,2,4,3,0,0,1,0,0,0,0,4,1,0,0,0,0,0,67,34,18,11,6,15,-1,-1,0,-1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,3,0,0,0
243,680,161,Bhupesh Bansal, Thursday,16,27,5,123,16,239,0,2,2,2,1,12,10,2,13,12,13,10,239,31,175,61,109,33,90,123,60,63,6,6,6,0.19,29,29,29,15,1,2,5,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,1,3,3,1,0,3,3,3,0,0,0,0,-0.00000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0
244,680,1169,Bhupesh Bansal, Thursday,16,1,0,123,54,54,0,2,1,2,1,12,12,1,2,2,2,2,54,5,39,17,18,10,18,22,15,7,3,2,3,0.26,4,3,4,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,680,650,Bhupesh Bansal, Thursday,16,9,1,123,48,15,0,1,1,1,1,1,1,1,1,1,1,1,15,3,5,4,0,7,3,4,4,0,1,1,1,1.4,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,0,-2,0,-14,-14,0,-1,-1,-1,-1,-44,-2,-42,-15,-24,0,-20,-23,-13,-10,-5,-1,-5,1.25,-6,-2,-6,-1,0,0,-3,0,-1,0,0,0,0
246,680,1170,Bhupesh Bansal, Thursday,16,1,0,123,37,37,1,2,1,2,1,7,7,1,2,2,2,2,37,5,25,11,10,7,13,17,11,6,4,2,4,0.28,5,3,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,681,1155,Bhupesh Bansal, Thursday,16,3,2,52,12,390,0,2,2,2,1,26,22,2,13,13,13,8,390,56,298,129,207,36,181,214,106,108,5,5,5,0.12,32,32,32,17,0,1,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000268221,0,0,0,0,0,0,0,0,0,0,0,0,0
248,681,1164,Bhupesh Bansal, Thursday,16,13,3,52,111,386,0,2,2,2,1,29,27,2,10,10,10,9,386,26,292,128,210,68,145,174,94,80,5,5,5,0.23,29,29,29,12,0,1,3,1,3,1,0,0,0,0,0,0,0,-2,-1,0,0,0,0,0,-30,-10,-6,1,-1,-14,-2,-2,-2,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,-1,0,0,0
249,682,164,Bhupesh Bansal, Thursday,16,9,2,69,6,137,0,1,1,1,1,11,11,1,6,6,6,6,137,13,103,50,49,21,67,78,41,37,4,4,4,0.2,10,10,10,6,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0.00000000298023,0,0,0,0,0,0,0,0,0,0,0,0,0
250,687,1164,Alex Feinberg, Friday,11,14,3,168,47,425,1,2,2,2,1,29,25,2,11,11,11,9,425,41,302,126,210,82,148,180,95,85,6,6,6,0.27,31,31,31,13,0,1,3,2,4,2,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,39,15,10,-2,0,14,3,6,1,5,1,1,1,0.04,2,2,2,1,0,0,0,1,1,1,0,0,0
251,687,1165,Alex Feinberg, Friday,11,6,1,168,137,5840,1,1,1,1,1,5,5,34,818,588,820,728,5840,502,5237,1737,2697,101,1973,3227,1142,2085,18,14,18,0.02,1258,1218,1293,953,232,83,107,62,3,0,0,0,30,0,0,0,0,0,0,0,8,8,8,8,67,2,63,12,42,2,30,46,12,34,0,0,0,-0.000000000447035,17,16,18,11,0,1,2,0,0,0,0,0,0
252,687,1166,Alex Feinberg, Friday,11,15,2,168,12,392,0,4,3,4,1,25,22,1,12,11,12,9,392,57,305,132,187,30,150,196,101,95,8,8,9,0.1,50,45,52,14,1,1,6,2,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,12,4,8,1,5,0,3,5,1,4,0,0,0,0.00000000149012,2,2,2,0,0,0,0,0,0,0,0,0,0
253,683,1154,Bhupesh Bansal, Monday,14,3,2,83,8,291,0,1,1,1,1,6,5,1,21,21,21,21,291,38,159,85,79,94,66,85,62,23,3,3,3,0.59,24,24,24,21,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000000026226,0,0,0,0,0,0,0,0,0,0,0,0,0
254,683,130,Bhupesh Bansal, Monday,14,10,2,83,2,157,0,1,1,1,1,5,5,1,16,16,16,16,157,28,107,51,39,24,47,69,36,33,3,3,3,0.22,21,21,21,18,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000119209,0,0,0,0,0,0,0,0,0,0,0,0,0
255,683,184,Bhupesh Bansal, Monday,14,18,5,83,8,249,0,2,2,2,1,11,11,3,13,13,13,12,249,29,194,71,108,26,98,129,61,68,8,8,9,0.13,31,31,32,13,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,683,185,Bhupesh Bansal, Monday,14,13,3,83,3,68,0,1,1,1,1,6,6,1,4,4,4,2,67,11,36,20,12,20,13,18,11,7,1,1,1,0.56,4,4,4,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,683,188,Bhupesh Bansal, Monday,14,37,11,83,5,356,0,3,3,3,1,21,18,1,11,11,11,6,356,41,268,105,160,47,149,195,98,97,11,11,11,0.18,40,40,40,11,0,1,8,3,3,1,1,0,2,0,0,0,0,0,0,0,-2,-2,-2,-2,-40,-5,-36,-11,-26,1,-9,-12,-7,-5,0,0,0,0.03,-3,-3,-3,-2,0,0,0,0,-2,0,0,0,0
258,683,626,Bhupesh Bansal, Monday,14,2,1,83,3,14,0,0,0,0,0,0,0,1,0,2,2,2,14,1,13,12,0,0,2,2,2,0,1,1,1,0,2,2,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,683,1149,Bhupesh Bansal, Monday,14,3,2,83,40,268,1,2,2,3,1,12,11,1,14,14,14,10,268,34,186,64,108,48,96,140,66,74,10,10,11,0.26,40,40,48,20,0,1,5,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,4,10,0,8,0,6,7,0,7,1,1,1,-0.01,1,1,0,-2,0,0,0,-1,0,0,0,0,0
260,683,224,Bhupesh Bansal, Monday,14,16,5,83,38,423,1,1,1,2,1,8,6,3,28,29,30,25,423,63,275,114,153,85,139,200,105,95,10,10,10,0.31,57,57,59,32,1,13,6,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,1,2,1,1,1,0,1,0,0,0,0.00000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0
261,690,1166,Alex Feinberg, Monday,18,16,2,29,1,391,0,4,3,4,1,25,22,1,12,11,12,9,391,56,305,132,187,30,150,196,101,95,8,8,9,0.1,50,45,52,14,1,1,6,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.00000000149012,0,0,0,0,0,0,0,0,0,0,0,0,0
